quarter,zip_code,tract
2018_12,91803,06037480901
2018_12,91803,06037480803
2018_12,91803,06037480902
2018_12,91803,06037482001
2018_12,91803,06037480802
2019_03,90001,06037239502
2019_03,90001,06037535101
2019_03,90001,06037239802
2019_03,90001,06037535002
2019_03,90001,06037239501
2019_03,90001,06037532800
2019_03,90001,06037534900
2019_03,90001,06037239202
2019_03,90001,06037533002
2019_03,90001,06037535102
2019_03,90001,06037239330
2019_03,90001,06037532700
2019_03,90001,06037535300
2019_03,90001,06037239801
2019_03,90001,06037240010
2019_03,90001,06037535001
2019_03,90001,06037532900
2019_03,90001,06037533001
2019_03,90002,06037242200
2019_03,90002,06037535102
2019_03,90002,06037240010
2019_03,90002,06037240700
2019_03,90002,06037243000
2019_03,90002,06037535400
2019_03,90002,06037242600
2019_03,90002,06037535300
2019_03,90002,06037535200
2019_03,90002,06037242000
2019_03,90002,06037242700
2019_03,90002,06037540300
2019_03,90002,06037242300
2019_03,90002,06037240020
2019_03,90002,06037240800
2019_03,90002,06037242100
2019_03,90003,06037239701
2019_03,90003,06037241120
2019_03,90003,06037239602
2019_03,90003,06037241110
2019_03,90003,06037239802
2019_03,90003,06037237102
2019_03,90003,06037240700
2019_03,90003,06037240200
2019_03,90003,06037239702
2019_03,90003,06037240020
2019_03,90003,06037240300
2019_03,90003,06037239502
2019_03,90003,06037237720
2019_03,90003,06037237600
2019_03,90003,06037239201
2019_03,90003,06037240401
2019_03,90003,06037237710
2019_03,90003,06037239202
2019_03,90003,06037239310
2019_03,90003,06037240500
2019_03,90003,06037239801
2019_03,90003,06037238310
2019_03,90003,06037238320
2019_03,90003,06037240800
2019_03,90003,06037240600
2019_03,90003,06037239320
2019_03,90003,06037240010
2019_03,90003,06037239330
2019_03,90003,06037232700
2019_03,90003,06037240900
2019_03,90003,06037240402
2019_03,90003,06037239601
2019_03,90003,06037239501
2019_03,90003,06037241201
2019_03,90004,06037211310
2019_03,90004,06037211122
2019_03,90004,06037211320
2019_03,90004,06037192300
2019_03,90004,06037211202
2019_03,90004,06037211500
2019_03,90004,06037195903
2019_03,90004,06037211410
2019_03,90004,06037192410
2019_03,90004,06037191902
2019_03,90004,06037192520
2019_03,90004,06037192510
2019_03,90004,06037208610
2019_03,90004,06037192620
2019_03,90004,06037192700
2019_03,90004,06037214100
2019_03,90004,06037192420
2019_03,90004,06037211201
2019_03,90004,06037195802
2019_03,90004,06037211121
2019_03,90004,06037211000
2019_03,90004,06037192610
2019_03,90004,06037211420
2019_03,90005,06037212203
2019_03,90005,06037212501
2019_03,90005,06037212102
2019_03,90005,06037212101
2019_03,90005,06037212701
2019_03,90005,06037211000
2019_03,90005,06037211704
2019_03,90005,06037212702
2019_03,90005,06037212420
2019_03,90005,06037216100
2019_03,90005,06037212620
2019_03,90005,06037212410
2019_03,90005,06037212610
2019_03,90005,06037212304
2019_03,90005,06037211802
2019_03,90005,06037209401
2019_03,90005,06037212502
2019_03,90005,06037212306
2019_03,90005,06037212305
2019_03,90005,06037211701
2019_03,90005,06037211120
2019_03,90005,06037212303
2019_03,90005,06037212204
2019_03,90005,06037212202
2019_03,90006,06037224310
2019_03,90006,06037213201
2019_03,90006,06037212620
2019_03,90006,06037209820
2019_03,90006,06037221210
2019_03,90006,06037224320
2019_03,90006,06037221303
2019_03,90006,06037209520
2019_03,90006,06037212202
2019_03,90006,06037213401
2019_03,90006,06037213202
2019_03,90006,06037213100
2019_03,90006,06037212305
2019_03,90006,06037209401
2019_03,90006,06037212501
2019_03,90006,06037209810
2019_03,90006,06037212502
2019_03,90006,06037221302
2019_03,90006,06037221110
2019_03,90006,06037213402
2019_03,90006,06037212306
2019_03,90006,06037221602
2019_03,90006,06037209402
2019_03,90006,06037213310
2019_03,90006,06037221120
2019_03,90006,06037212420
2019_03,90006,06037221220
2019_03,90006,06037213320
2019_03,90006,06037209510
2019_03,90007,06037221820
2019_03,90007,06037221500
2019_03,90007,06037222100
2019_03,90007,06037221120
2019_03,90007,06037224700
2019_03,90007,06037222600
2019_03,90007,06037221602
2019_03,90007,06037221601
2019_03,90007,06037231210
2019_03,90007,06037221900
2019_03,90007,06037224420
2019_03,90007,06037222700
2019_03,90007,06037221220
2019_03,90007,06037231220
2019_03,90007,06037224320
2019_03,90007,06037224600
2019_03,90007,06037224020
2019_03,90007,06037222500
2019_03,90007,06037224410
2019_03,90007,06037231100
2019_03,90007,06037221810
2019_03,90007,06037222200
2019_03,90007,06037221710
2019_03,90008,06037236203
2019_03,90008,06037236000
2019_03,90008,06037234000
2019_03,90008,06037234300
2019_03,90008,06037234200
2019_03,90008,06037703100
2019_03,90008,06037703200
2019_03,90008,06037236100
2019_03,90008,06037234502
2019_03,90008,06037236400
2019_03,90008,06037236204
2019_03,90008,06037236202
2019_03,90010,06037212102
2019_03,90010,06037211000
2019_03,90010,06037211704
2019_03,90010,06037212303
2019_03,90010,06037212204
2019_03,90010,06037211120
2019_03,90010,06037212410
2019_03,90010,06037211701
2019_03,90010,06037212502
2019_03,90010,06037212610
2019_03,90010,06037212203
2019_03,90010,06037211802
2019_03,90010,06037212304
2019_03,90010,06037212702
2019_03,90010,06037212101
2019_03,90011,06037239202
2019_03,90011,06037228710
2019_03,90011,06037229420
2019_03,90011,06037532700
2019_03,90011,06037227020
2019_03,90011,06037228900
2019_03,90011,06037224600
2019_03,90011,06037229410
2019_03,90011,06037229200
2019_03,90011,06037231100
2019_03,90011,06037226420
2019_03,90011,06037228800
2019_03,90011,06037228500
2019_03,90011,06037228720
2019_03,90011,06037228220
2019_03,90011,06037228600
2019_03,90011,06037226410
2019_03,90011,06037229100
2019_03,90011,06037228410
2019_03,90011,06037226001
2019_03,90011,06037532800
2019_03,90011,06037228320
2019_03,90011,06037228310
2019_03,90011,06037229300
2019_03,90011,06037226700
2019_03,90011,06037227010
2019_03,90011,06037224020
2019_03,90011,06037228100
2019_03,90011,06037228420
2019_03,90011,06037228210
2019_03,90012,06037207102
2019_03,90012,06037206010
2019_03,90012,06037197600
2019_03,90012,06037980010
2019_03,90012,06037207103
2019_03,90012,06037206200
2019_03,90012,06037207400
2019_03,90012,06037207502
2019_03,90012,06037206032
2019_03,90012,06037197700
2019_03,90012,06037206020
2019_03,90012,06037207501
2019_03,90012,06037208000
2019_03,90012,06037207301
2019_03,90012,06037207101
2019_03,90012,06037206031
2019_03,90012,06037207302
2019_03,90013,06037207502
2019_03,90013,06037207302
2019_03,90013,06037206200
2019_03,90013,06037206031
2019_03,90013,06037207710
2019_03,90013,06037207301
2019_03,90013,06037206300
2019_03,90014,06037226002
2019_03,90014,06037206300
2019_03,90014,06037207710
2019_03,90014,06037207302
2019_03,90014,06037207301
2019_03,90015,06037224420
2019_03,90015,06037224020
2019_03,90015,06037207710
2019_03,90015,06037207900
2019_03,90015,06037209300
2019_03,90015,06037207301
2019_03,90015,06037224320
2019_03,90015,06037224410
2019_03,90015,06037209520
2019_03,90015,06037224010
2019_03,90015,06037210010
2019_03,90015,06037226002
2019_03,90015,06037226001
2019_03,90015,06037224200
2019_03,90015,06037209403
2019_03,90015,06037209820
2019_03,90016,06037220100
2019_03,90016,06037270300
2019_03,90016,06037218500
2019_03,90016,06037219800
2019_03,90016,06037218220
2019_03,90016,06037703100
2019_03,90016,06037218702
2019_03,90016,06037218300
2019_03,90016,06037219700
2019_03,90016,06037219901
2019_03,90016,06037219500
2019_03,90016,06037219902
2019_03,90016,06037219300
2019_03,90016,06037270200
2019_03,90016,06037236202
2019_03,90016,06037702502
2019_03,90016,06037218210
2019_03,90016,06037218400
2019_03,90016,06037218701
2019_03,90016,06037220000
2019_03,90016,06037218600
2019_03,90016,06037236203
2019_03,90016,06037236204
2019_03,90016,06037236100
2019_03,90016,06037702400
2019_03,90016,06037236000
2019_03,90016,06037234200
2019_03,90017,06037208902
2019_03,90017,06037208302
2019_03,90017,06037207710
2019_03,90017,06037209300
2019_03,90017,06037208000
2019_03,90017,06037209403
2019_03,90017,06037209102
2019_03,90017,06037209200
2019_03,90017,06037208401
2019_03,90017,06037208301
2019_03,90017,06037209103
2019_03,90017,06037208904
2019_03,90017,06037209104
2019_03,90018,06037219300
2019_03,90018,06037218702
2019_03,90018,06037218701
2019_03,90018,06037222100
2019_03,90018,06037218900
2019_03,90018,06037219010
2019_03,90018,06037234200
2019_03,90018,06037221500
2019_03,90018,06037219020
2019_03,90018,06037221302
2019_03,90018,06037234000
2019_03,90018,06037222600
2019_03,90018,06037218800
2019_03,90018,06037222200
2019_03,90018,06037222500
2019_03,90018,06037231400
2019_03,90018,06037222002
2019_03,90018,06037222001
2019_03,90018,06037231300
2019_03,90018,06037218110
2019_03,90018,06037218120
2019_03,90018,06037221402
2019_03,90018,06037221401
2019_03,90018,06037221210
2019_03,90019,06037212800
2019_03,90019,06037216300
2019_03,90019,06037218800
2019_03,90019,06037218210
2019_03,90019,06037221302
2019_03,90019,06037212701
2019_03,90019,06037212900
2019_03,90019,06037221304
2019_03,90019,06037217100
2019_03,90019,06037221303
2019_03,90019,06037218220
2019_03,90019,06037270300
2019_03,90019,06037216900
2019_03,90019,06037212620
2019_03,90019,06037216100
2019_03,90019,06037217200
2019_03,90019,06037213100
2019_03,90019,06037218701
2019_03,90019,06037212702
2019_03,90019,06037216700
2019_03,90019,06037216800
2019_03,90019,06037218300
2019_03,90019,06037218110
2019_03,90019,06037216200
2019_03,90019,06037218120
2019_03,90020,06037212101
2019_03,90020,06037211500
2019_03,90020,06037211802
2019_03,90020,06037211122
2019_03,90020,06037212102
2019_03,90020,06037211000
2019_03,90020,06037211910
2019_03,90020,06037211121
2019_03,90020,06037211922
2019_03,90020,06037211804
2019_03,90020,06037208710
2019_03,90020,06037211921
2019_03,90020,06037211803
2019_03,90020,06037211701
2019_03,90020,06037211704
2019_03,90020,06037211420
2019_03,90020,06037211310
2019_03,90020,06037211410
2019_03,90020,06037211703
2019_03,90020,06037214100
2019_03,90020,06037211120
2019_03,90020,06037211320
2019_03,90021,06037206031
2019_03,90021,06037226002
2019_03,90021,06037206300
2019_03,90021,06037226001
2019_03,90023,06037206050
2019_03,90023,06037204810
2019_03,90023,06037205120
2019_03,90023,06037531201
2019_03,90023,06037205110
2019_03,90023,06037204600
2019_03,90023,06037206031
2019_03,90023,06037531301
2019_03,90023,06037204920
2019_03,90023,06037204820
2019_03,90023,06037204910
2019_03,90023,06037531202
2019_03,90023,06037204700
2019_03,90023,06037204120
2019_03,90023,06037204300
2019_03,90023,06037531302
2019_03,90023,06037532302
2019_03,90023,06037531503
2019_03,90023,06037203900
2019_03,90024,06037265100
2019_03,90024,06037265303
2019_03,90024,06037265510
2019_03,90024,06037701100
2019_03,90024,06037265601
2019_03,90024,06037265301
2019_03,90024,06037265420
2019_03,90024,06037265305
2019_03,90024,06037265202
2019_03,90024,06037265602
2019_03,90024,06037265304
2019_03,90024,06037265201
2019_03,90024,06037265700
2019_03,90024,06037265520
2019_03,90025,06037267403
2019_03,90025,06037701602
2019_03,90025,06037267200
2019_03,90025,06037265520
2019_03,90025,06037267100
2019_03,90025,06037267501
2019_03,90025,06037264302
2019_03,90025,06037267600
2019_03,90025,06037267300
2019_03,90025,06037267902
2019_03,90025,06037267502
2019_03,90025,06037267402
2019_03,90025,06037701100
2019_03,90025,06037267700
2019_03,90025,06037265700
2019_03,90025,06037265601
2019_03,90025,06037264301
2019_03,90025,06037267404
2019_03,90026,06037208401
2019_03,90026,06037195903
2019_03,90026,06037208501
2019_03,90026,06037195600
2019_03,90026,06037197300
2019_03,90026,06037208000
2019_03,90026,06037195720
2019_03,90026,06037195710
2019_03,90026,06037195902
2019_03,90026,06037197700
2019_03,90026,06037195500
2019_03,90026,06037208620
2019_03,90026,06037195804
2019_03,90026,06037980010
2019_03,90026,06037208301
2019_03,90026,06037197600
2019_03,90026,06037208302
2019_03,90026,06037208402
2019_03,90026,06037195802
2019_03,90026,06037195803
2019_03,90026,06037197500
2019_03,90026,06037197420
2019_03,90026,06037195100
2019_03,90026,06037195901
2019_03,90026,06037195400
2019_03,90026,06037197410
2019_03,90026,06037208610
2019_03,90027,06037195100
2019_03,90027,06037190402
2019_03,90027,06037195201
2019_03,90027,06037189300
2019_03,90027,06037188201
2019_03,90027,06037190301
2019_03,90027,06037189102
2019_03,90027,06037188202
2019_03,90027,06037189101
2019_03,90027,06037191302
2019_03,90027,06037195202
2019_03,90027,06037189202
2019_03,90027,06037195300
2019_03,90027,06037190510
2019_03,90027,06037980009
2019_03,90027,06037191201
2019_03,90027,06037190520
2019_03,90027,06037190901
2019_03,90027,06037191110
2019_03,90027,06037189201
2019_03,90027,06037190401
2019_03,90028,06037190802
2019_03,90028,06037191901
2019_03,90028,06037189904
2019_03,90028,06037189600
2019_03,90028,06037189702
2019_03,90028,06037191000
2019_03,90028,06037190201
2019_03,90028,06037190202
2019_03,90028,06037190100
2019_03,90028,06037190901
2019_03,90028,06037190801
2019_03,90028,06037190510
2019_03,90028,06037190700
2019_03,90028,06037189300
2019_03,90028,06037190902
2019_03,90028,06037189500
2019_03,90028,06037189902
2019_03,90028,06037194101
2019_03,90028,06037190301
2019_03,90029,06037192610
2019_03,90029,06037190901
2019_03,90029,06037191203
2019_03,90029,06037191500
2019_03,90029,06037192520
2019_03,90029,06037191410
2019_03,90029,06037195400
2019_03,90029,06037191610
2019_03,90029,06037195300
2019_03,90029,06037191120
2019_03,90029,06037192700
2019_03,90029,06037191204
2019_03,90029,06037195202
2019_03,90029,06037191620
2019_03,90029,06037191720
2019_03,90029,06037191710
2019_03,90029,06037189201
2019_03,90029,06037192510
2019_03,90029,06037191201
2019_03,90029,06037195901
2019_03,90029,06037191301
2019_03,90029,06037191110
2019_03,90029,06037191302
2019_03,90029,06037191420
2019_03,90031,06037197410
2019_03,90031,06037199201
2019_03,90031,06037185100
2019_03,90031,06037185320
2019_03,90031,06037199800
2019_03,90031,06037199900
2019_03,90031,06037199300
2019_03,90031,06037203500
2019_03,90031,06037187200
2019_03,90031,06037199202
2019_03,90031,06037199000
2019_03,90031,06037199700
2019_03,90031,06037199120
2019_03,90031,06037199400
2019_03,90031,06037197200
2019_03,90031,06037199110
2019_03,90032,06037201501
2019_03,90032,06037201700
2019_03,90032,06037480802
2019_03,90032,06037201401
2019_03,90032,06037201601
2019_03,90032,06037199202
2019_03,90032,06037201301
2019_03,90032,06037201200
2019_03,90032,06037201110
2019_03,90032,06037201503
2019_03,90032,06037530700
2019_03,90032,06037199300
2019_03,90032,06037201120
2019_03,90032,06037199110
2019_03,90032,06037201504
2019_03,90032,06037201402
2019_03,90032,06037201302
2019_03,90032,06037481901
2019_03,90032,06037480803
2019_03,90032,06037201602
2019_03,90032,06037199120
2019_03,90033,06037204300
2019_03,90033,06037204410
2019_03,90033,06037203800
2019_03,90033,06037204200
2019_03,90033,06037206050
2019_03,90033,06037203500
2019_03,90033,06037203720
2019_03,90033,06037204420
2019_03,90033,06037203710
2019_03,90033,06037204110
2019_03,90033,06037199900
2019_03,90033,06037203600
2019_03,90033,06037203200
2019_03,90033,06037204600
2019_03,90033,06037206032
2019_03,90033,06037203300
2019_03,90033,06037203100
2019_03,90034,06037269905
2019_03,90034,06037271801
2019_03,90034,06037269602
2019_03,90034,06037269000
2019_03,90034,06037271100
2019_03,90034,06037702400
2019_03,90034,06037269904
2019_03,90034,06037271701
2019_03,90034,06037269903
2019_03,90034,06037270200
2019_03,90034,06037269800
2019_03,90034,06037269601
2019_03,90034,06037269700
2019_03,90034,06037270100
2019_03,90034,06037269907
2019_03,90034,06037269906
2019_03,90034,06037271802
2019_03,90034,06037269500
2019_03,90034,06037271702
2019_03,90034,06037270300
2019_03,90035,06037269500
2019_03,90035,06037216402
2019_03,90035,06037269602
2019_03,90035,06037269000
2019_03,90035,06037269601
2019_03,90035,06037270300
2019_03,90035,06037216700
2019_03,90035,06037216800
2019_03,90035,06037217001
2019_03,90035,06037700902
2019_03,90035,06037216401
2019_03,90035,06037217002
2019_03,90035,06037269100
2019_03,90035,06037701000
2019_03,90036,06037214501
2019_03,90036,06037214502
2019_03,90036,06037191902
2019_03,90036,06037211000
2019_03,90036,06037215101
2019_03,90036,06037216200
2019_03,90036,06037214000
2019_03,90036,06037215102
2019_03,90036,06037192002
2019_03,90036,06037214100
2019_03,90036,06037214400
2019_03,90036,06037216300
2019_03,90036,06037214600
2019_03,90036,06037214503
2019_03,90036,06037216900
2019_03,90036,06037192001
2019_03,90036,06037214700
2019_03,90036,06037194500
2019_03,90036,06037194401
2019_03,90036,06037216100
2019_03,90037,06037231900
2019_03,90037,06037229300
2019_03,90037,06037231720
2019_03,90037,06037229410
2019_03,90037,06037232600
2019_03,90037,06037231710
2019_03,90037,06037231220
2019_03,90037,06037232700
2019_03,90037,06037231600
2019_03,90037,06037232200
2019_03,90037,06037231800
2019_03,90037,06037232110
2019_03,90037,06037232120
2019_03,90037,06037232300
2019_03,90037,06037228420
2019_03,90037,06037228500
