year,zip_code,unemployment_rate,unemployment_rate_male,unemployment_rate_female,unemployment_rate_age_below_24,unemployment_rate_age_between_25_44,unemployment_rate_age_above_45,unemployment_rate_white,unemployment_rate_black,unemployment_rate_hispanic,unemployment_rate_other_races
2020,90016,6.2,5.9,6.1,19.2,12.7,16.3,2.6,21.1,2.9,277.19999999999993
2020,90017,5.3,3.0,4.8,44.1,2.8,22.799999999999997,3.7,0.0,5.4,265.3
2020,90018,7.7,4.6,7.5,36.6,12.0,22.7,4.1,4.9,7.1,195.3
2020,90019,6.6,7.8,6.6,22.4,9.7,23.400000000000002,5.7,7.5,2.5,274.5
2020,90020,6.1,5.7,5.9,46.9,9.6,16.0,0.1,20.3,10.0,253.6
2020,90021,14.8,10.8,14.6,59.0,24.9,40.3,0.0,0.0,7.5,243.09999999999997
2020,90023,8.5,17.3,8.4,30.799999999999997,10.0,30.5,2.6,0.0,9.2,167.6
2020,90024,9.4,8.6,6.2,38.1,6.7,16.5,4.6,0.0,8.7,208.5
2020,90025,5.3,5.9,5.1,44.9,7.2,16.1,2.8,0.0,2.2,234.90000000000003
2020,90026,6.5,5.1,6.0,38.8,3.0,23.7,4.2,33.1,6.9,264.0
2020,90027,6.8,6.2,6.7,32.599999999999994,7.0,24.5,6.4,0.0,8.8,165.90000000000003
2020,90028,10.7,11.4,10.4,42.7,7.9,38.900000000000006,8.5,25.6,16.9,158.1
2020,90029,9.1,11.4,8.3,46.5,10.6,29.499999999999996,15.8,3.6,8.2,282.9
2020,90031,8.3,5.4,7.9,51.9,8.1,22.6,0.0,16.7,7.0,152.9
2020,90032,9.0,7.4,8.3,45.2,10.4,26.8,2.4,16.0,11.4,292.6
2020,90033,6.0,5.8,5.6,31.9,4.4,21.1,2.1,0.0,6.9,202.3
2020,90034,4.6,6.2,4.4,4.5,4.0,19.299999999999997,6.3,22.3,1.8,278.0
2020,90035,5.0,5.4,5.2,21.5,3.1,20.6,2.2,0.0,0.0,228.8
2020,90036,6.3,5.8,6.3,17.700000000000003,2.1,30.0,3.6,16.2,5.8,140.7
2020,90037,7.2,7.6,6.9,36.9,6.9,26.8,1.9,30.3,7.2,167.2
2020,90038,6.2,6.9,5.8,23.0,5.1,20.0,8.6,25.1,3.8,282.70000000000005
2020,90039,5.6,6.3,5.6,41.0,5.7,18.9,2.2,5.7,2.7,217.9
2020,90041,5.3,5.0,4.7,30.8,2.4,19.700000000000003,5.1,0.0,7.2,216.1
2020,90042,7.3,6.8,7.1,36.1,7.9,24.6,4.0,3.7,8.2,224.8
2020,90043,10.1,8.3,9.8,58.6,12.9,32.9,2.9,12.3,7.0,206.7
2020,90044,8.5,13.9,7.8,50.2,9.1,26.4,3.6,0.0,5.5,246.89999999999998
2020,90045,6.3,7.1,5.8,33.7,3.2,14.100000000000001,9.1,0.0,1.6,129.7
2020,90046,7.0,6.7,7.2,12.899999999999999,5.7,25.900000000000002,6.2,0.0,4.2,283.4
2020,90047,9.2,3.9,8.1,75.9,13.2,26.299999999999997,3.8,0.0,4.3,266.4
2020,90048,5.3,5.7,4.8,24.0,1.8,20.7,13.3,13.5,3.3,197.49999999999997
2020,90049,3.8,3.3,3.8,17.3,2.8,16.700000000000003,3.5,0.0,0.0,83.89999999999999
2020,90056,9.0,6.7,8.9,32.3,5.4,29.4,5.1,9.4,0.0,192.29999999999998
2020,90057,7.2,5.7,6.8,32.5,6.6,26.9,7.5,5.2,7.5,243.89999999999998
2020,90058,12.0,0.0,11.0,36.400000000000006,13.3,49.1,0.0,,12.1,232.1
2020,90059,10.6,0.0,8.9,67.2,8.4,25.4,13.7,19.0,10.7,181.2
2020,90061,5.2,9.3,4.8,26.0,6.3,13.6,2.0,39.1,3.5,129.9
2020,90062,4.9,1.4,4.9,16.2,5.5,16.900000000000002,3.7,0.0,4.3,147.3
2020,90063,7.1,6.6,6.5,48.2,7.0,20.9,4.0,5.1,7.8,220.40000000000003
2020,90064,3.2,3.6,3.3,5.1,4.9,10.7,2.8,0.0,4.5,234.2
2020,90065,7.8,8.7,7.7,28.299999999999997,10.6,26.8,8.5,3.0,8.2,174.0
2020,90066,5.2,4.9,4.7,38.3,4.9,15.700000000000001,8.2,0.0,4.6,267.20000000000005
2020,90067,6.7,9.3,5.8,0.0,0.0,34.6,13.5,0.0,0.0,51.7
2020,90068,8.4,8.5,8.2,9.100000000000001,4.1,40.1,12.6,0.0,4.9,403.8
2020,90069,6.1,5.9,5.5,5.6,7.3,17.7,17.4,0.0,5.1,164.1
2020,90071,0.0,0.0,0.0,,0.0,0.0,,,,100.0
2020,90073,41.6,0.0,41.6,,10.7,112.19999999999999,,,0.0,152.7
2020,90077,4.1,5.1,4.5,5.1,3.9,17.4,3.4,0.0,0.0,65.1
2020,90079,,,,,,,,,,
2020,90089,33.1,30.3,27.8,63.9,,0.0,,,42.4,158.5
2020,90090,,,,,,,,,,
2020,90094,3.2,1.3,3.3,0.0,16.8,17.0,0.0,0.0,37.2,74.5
2020,90095,,,,,,,,,,
2020,90210,5.0,5.6,4.8,15.2,7.5,13.6,5.0,7.2,0.0,46.3
2020,90211,7.4,8.4,7.8,45.8,3.1,41.8,8.7,0.0,0.0,84.9
2020,90212,8.6,7.5,9.3,16.5,4.3,42.5,2.4,11.8,10.2,210.3
2020,90230,4.5,6.4,4.4,41.2,3.1,16.700000000000003,3.1,0.0,4.8,212.7
2020,90232,4.9,4.3,5.2,6.3,2.8,20.4,0.0,4.0,1.7,155.0
2020,90245,6.6,6.4,6.0,53.3,1.7,23.099999999999998,9.3,0.0,1.5,178.7
2020,90247,4.8,2.8,4.5,31.299999999999997,3.9,17.8,3.4,0.0,5.0,243.0
2020,90248,5.6,5.3,5.6,39.400000000000006,9.7,11.5,2.5,0.0,4.6,302.40000000000003
2020,90250,6.5,7.9,6.0,32.599999999999994,6.1,22.3,9.5,2.9,4.1,255.5
2020,90262,9.7,28.0,8.8,50.699999999999996,8.7,32.4,10.7,30.6,10.3,225.20000000000002
2020,90265,4.2,2.9,4.5,14.5,6.8,15.400000000000002,3.9,0.0,7.7,96.8
2020,90272,3.1,2.9,3.0,15.600000000000001,9.2,6.5,3.0,5.7,0.0,71.7
2020,90275,4.4,3.9,4.1,34.5,10.2,10.8,2.5,0.0,0.0,177.1
2020,90280,8.8,7.1,7.9,46.4,10.0,29.199999999999996,4.5,41.7,9.3,279.0
2020,90290,6.9,6.1,8.1,50.0,0.0,26.400000000000002,0.0,0.0,0.0,102.5
2020,90291,6.4,7.3,6.7,50.800000000000004,6.0,27.2,0.2,0.0,1.8,130.70000000000002
2020,90292,5.1,6.4,5.3,0.2,1.0,28.8,4.0,0.0,10.8,171.4
2020,90293,6.8,8.3,4.8,27.2,4.6,13.7,26.3,0.0,0.0,142.60000000000002
2020,90301,8.0,9.3,7.1,30.6,7.6,27.4,18.3,16.1,5.5,216.89999999999998
2020,90302,7.1,2.5,6.8,28.799999999999997,9.1,22.4,2.2,25.6,3.4,162.0
2020,90304,6.4,3.4,5.7,24.0,6.5,20.1,18.0,0.0,7.1,177.0
2020,90305,5.0,26.7,5.0,23.2,10.4,21.3,1.1,0.0,7.0,182.1
2020,90402,5.4,4.1,5.8,47.199999999999996,5.2,31.4,2.9,0.0,0.0,90.60000000000001
2020,90403,6.3,7.5,6.1,2.4,7.1,24.199999999999996,11.5,0.0,9.6,241.39999999999998
2020,90404,5.9,4.0,5.7,65.5,4.2,22.4,2.4,0.0,12.4,259.8
2020,90405,6.4,5.4,5.7,28.9,5.1,23.5,2.0,32.0,19.2,204.3
2020,90501,6.1,5.3,6.1,22.7,4.4,28.0,0.1,11.3,6.0,229.4
2020,90502,4.4,3.2,4.3,51.099999999999994,9.5,5.6000000000000005,1.6,0.0,3.6,152.1
2020,90504,5.8,6.6,5.7,30.900000000000002,2.6,23.1,4.5,5.4,6.6,192.2
2020,90710,7.4,8.0,7.3,40.0,3.3,35.6,1.4,8.7,9.4,247.5
2020,90717,3.0,3.2,3.0,13.5,1.3,15.200000000000001,0.0,0.0,0.0,145.1
2020,90731,6.2,5.7,6.3,19.1,7.8,19.8,4.5,0.0,6.3,239.8
2020,90732,5.2,7.6,5.3,32.9,4.7,22.400000000000002,0.0,5.8,2.1,114.2
2020,90744,6.9,11.4,6.8,26.1,11.4,20.7,0.7,0.0,6.3,214.1
2020,90745,6.1,7.7,5.7,33.8,7.1,16.400000000000002,6.5,0.0,7.5,199.1
2020,90802,7.4,3.9,7.1,46.5,7.5,30.700000000000003,6.6,0.0,7.0,300.2
2020,90810,8.2,9.1,8.1,34.5,12.2,19.0,1.3,0.0,9.8,229.29999999999998
2020,90813,10.5,7.1,9.8,45.8,10.5,36.0,3.9,0.0,11.1,267.9
2020,91011,2.9,2.7,2.8,22.6,11.5,9.9,1.1,0.0,3.0,75.10000000000001
2020,91030,4.1,5.0,4.1,25.4,2.0,18.299999999999997,0.4,0.0,8.6,200.0
2020,91040,6.2,7.4,5.4,42.5,2.9,24.099999999999998,10.8,0.0,1.4,169.7
2020,91042,7.8,8.2,7.8,25.3,11.9,23.3,7.0,10.1,8.1,82.10000000000001
2020,91105,4.8,4.1,4.7,41.0,0.2,20.4,5.6,0.0,2.9,145.9
2020,91201,9.2,10.8,9.1,39.3,2.6,28.1,12.4,0.0,3.6,251.3
2020,91204,9.5,10.6,8.7,48.3,6.5,35.3,0.0,0.0,17.8,167.4
2020,91205,7.8,8.5,7.2,41.4,11.1,22.799999999999997,15.5,12.6,9.2,238.7
2020,91206,7.7,8.1,7.8,38.099999999999994,17.3,22.9,3.9,0.0,6.8,191.6
2020,91214,4.9,4.7,5.1,20.1,7.9,16.1,2.2,0.0,1.5,122.5
2020,91302,8.2,6.1,7.7,65.4,7.0,26.6,6.8,0.0,19.8,229.0
2020,91303,7.0,10.2,6.7,15.4,10.1,21.8,14.8,30.8,5.5,160.10000000000002
2020,91304,5.6,5.0,5.1,15.2,9.1,15.9,9.9,21.8,6.2,234.20000000000002
2020,91306,7.2,9.4,7.2,33.5,7.0,27.099999999999998,0.7,0.0,7.5,242.00000000000003
2020,91307,8.4,8.7,8.2,27.4,6.6,30.3,6.0,10.7,1.9,125.3
2020,91311,5.1,6.1,4.8,26.0,5.1,18.900000000000002,5.9,4.9,4.1,231.9
2020,91316,8.1,7.9,8.2,36.199999999999996,11.1,35.8,3.1,9.8,0.0,111.1
2020,91321,4.2,3.9,4.5,9.4,2.0,16.1,0.0,5.4,4.5,229.7
2020,91324,5.8,5.1,5.3,25.7,12.4,11.7,9.2,16.8,9.3,182.3
2020,91325,3.5,4.9,3.3,14.3,3.6,11.5,5.5,0.0,2.5,235.6
2020,91326,4.4,4.6,4.7,11.8,6.6,18.0,3.2,1.4,5.1,157.0
2020,91330,22.2,22.5,16.5,48.0,0.0,0.0,,,19.2,106.10000000000001
2020,91331,5.9,5.3,5.4,38.5,6.0,17.6,4.1,3.7,6.6,265.4
2020,91335,5.8,8.4,5.9,22.4,9.5,22.1,1.9,0.0,5.4,207.7
2020,91340,5.2,7.5,4.8,23.3,4.3,17.900000000000002,7.0,,5.5,149.2
2020,91342,5.2,4.0,4.7,29.900000000000002,5.1,21.099999999999998,4.5,2.2,6.1,216.3
2020,91343,6.7,5.6,6.0,42.6,7.6,18.0,11.7,1.7,7.9,196.0
2020,91344,6.5,8.3,6.5,24.2,5.9,20.5,4.6,6.0,5.0,254.9
2020,91345,6.6,12.2,6.6,29.8,10.3,19.7,5.0,0.0,7.4,151.2
2020,91352,6.1,8.7,5.8,27.3,5.4,28.700000000000003,5.4,2.6,5.7,212.9
2020,91356,6.2,6.1,6.0,47.9,2.6,20.6,3.7,4.4,0.8,135.7
2020,91364,7.5,7.3,7.2,43.8,3.9,21.0,5.7,24.1,13.2,225.5
2020,91367,7.2,8.1,7.1,23.1,11.2,24.4,6.0,9.5,12.6,173.9
2020,91371,,,,,,,,,,
2020,91401,6.2,6.2,6.1,29.900000000000002,7.8,19.799999999999997,4.3,0.0,7.0,222.7
2020,91402,7.9,4.8,7.1,45.199999999999996,9.6,25.199999999999996,1.9,0.0,9.7,166.5
2020,91403,8.1,7.3,8.0,84.4,16.3,21.3,2.5,10.1,6.5,102.10000000000001
2020,91405,7.5,11.0,7.2,28.7,6.2,25.900000000000002,5.3,23.7,6.8,141.5
2020,91406,6.6,4.7,6.2,37.599999999999994,8.0,24.5,2.4,7.4,9.1,288.1
2020,91411,6.4,7.1,5.9,31.5,11.0,14.6,11.2,0.0,2.8,234.70000000000002
2020,91423,9.0,9.8,9.1,11.3,12.2,31.400000000000002,9.9,5.5,0.0,185.0
2020,91436,5.0,4.3,5.1,31.4,6.5,21.0,6.8,0.0,7.0,185.79999999999998
2020,91501,7.9,8.5,8.5,31.4,6.1,31.4,0.0,0.0,4.1,213.39999999999998
2020,91504,6.4,9.2,6.4,29.5,7.5,21.7,3.8,0.0,1.3,265.2
2020,91505,7.1,7.9,7.2,19.9,3.9,23.999999999999996,4.1,18.7,6.0,238.60000000000002
2020,91506,6.7,6.1,5.9,41.9,9.6,28.299999999999997,0.0,24.6,3.6,257.6
2020,91601,6.1,7.3,6.2,9.6,5.9,19.499999999999996,5.8,8.9,4.2,292.4
2020,91602,8.5,9.1,7.8,18.5,5.9,33.6,20.5,14.2,24.3,220.2
2020,91604,7.4,6.3,7.1,70.2,5.6,28.400000000000002,6.2,19.2,5.9,335.1
2020,91605,8.2,10.3,8.0,26.4,6.5,29.300000000000004,7.0,0.0,7.2,145.3
2020,91606,5.9,7.0,5.9,14.5,4.5,22.5,7.0,5.6,5.7,199.1
2020,91607,7.4,6.7,7.3,39.9,4.3,29.299999999999997,4.7,9.2,9.4,304.7
2020,91608,0.0,,0.0,,0.0,,,,,0.0
2020,91754,5.4,7.4,5.3,29.4,9.1,15.0,4.4,2.7,4.6,243.00000000000003
2020,91801,4.5,5.6,4.4,43.1,4.8,16.1,1.0,8.5,4.4,205.40000000000003
2020,91803,3.8,7.5,3.5,22.6,3.3,11.0,7.6,0.0,2.6,173.1
2021,90001,9.9,0.0,9.1,43.7,10.2,32.0,13.4,0.0,11.0,279.3
2021,90002,11.0,8.0,10.4,51.7,12.2,37.300000000000004,4.2,0.0,10.4,334.8
2021,90003,9.4,15.5,8.5,48.599999999999994,13.0,28.2,10.7,0.0,8.8,237.6
2021,90004,7.4,9.2,7.5,32.6,8.9,23.2,4.0,15.0,4.4,293.1
2021,90005,4.5,5.9,4.6,13.0,5.7,15.0,2.5,4.0,3.7,171.3
2021,90006,6.2,6.5,5.7,32.2,3.6,22.0,6.3,2.4,4.1,228.70000000000002
2021,90007,14.0,14.4,13.5,38.099999999999994,10.6,45.5,8.1,21.0,13.2,289.0
2021,90008,9.2,7.6,9.3,20.2,26.8,31.3,6.9,0.0,15.4,233.1
2021,90010,3.1,5.3,3.0,0.0,8.1,4.9,6.1,0.0,0.0,263.2
2021,90011,9.9,8.6,9.4,42.0,11.7,34.0,12.4,6.6,9.1,264.5
2021,90012,9.2,6.1,8.7,44.8,4.6,37.599999999999994,6.8,28.2,19.1,118.6
2021,90013,13.0,9.9,12.6,8.5,19.2,50.6,28.8,0.0,9.3,187.4
2021,90014,9.7,9.6,9.3,85.19999999999999,7.4,65.9,7.0,,0.0,168.10000000000002
2021,90015,6.3,10.1,6.4,25.0,3.9,29.900000000000002,0.0,0.0,6.6,167.5
2021,90016,6.5,5.7,6.3,17.5,12.0,18.4,3.1,29.1,3.5,307.5
2021,90017,6.0,4.2,5.8,31.5,3.7,24.8,2.9,0.0,5.6,268.3
2021,90018,7.9,5.4,7.9,35.900000000000006,11.0,23.9,3.1,3.0,6.9,228.9
2021,90019,8.2,9.1,8.2,23.700000000000003,10.8,30.400000000000002,8.2,2.6,5.3,262.20000000000005
2021,90020,7.5,5.8,7.5,34.1,13.8,21.7,1.2,12.8,9.6,300.79999999999995
2021,90021,11.0,2.6,10.6,58.7,23.0,24.7,0.0,0.0,3.6,216.1
2021,90023,8.7,17.7,8.6,28.400000000000002,12.7,31.099999999999998,2.0,0.0,9.5,139.4
2021,90024,10.4,9.8,7.2,37.1,7.1,23.8,5.3,8.1,14.1,206.20000000000002
2021,90025,6.3,7.1,6.2,44.4,8.1,26.0,4.1,0.0,2.2,235.5
2021,90026,8.1,8.4,8.0,31.9,5.1,30.8,3.5,26.0,6.8,269.70000000000005
2021,90027,8.0,7.4,7.9,39.0,8.0,28.7,7.3,0.0,10.5,173.1
2021,90028,10.5,10.0,10.2,44.4,4.2,46.5,7.3,19.1,17.3,147.6
2021,90029,10.1,12.3,9.7,40.6,13.0,34.2,12.0,4.2,9.1,312.20000000000005
2021,90031,8.6,6.6,7.8,65.6,7.7,23.700000000000003,7.0,12.5,7.2,238.10000000000002
2021,90032,9.3,6.8,8.6,48.1,11.0,27.200000000000003,6.2,11.8,11.6,356.1
2021,90033,8.3,11.9,7.7,42.8,4.2,30.5,3.0,0.0,8.4,240.5
2021,90034,4.8,5.3,4.7,13.5,3.2,21.6,5.6,6.8,2.7,268.5
2021,90035,6.5,6.6,6.6,36.8,3.1,26.5,4.8,0.0,0.0,259.2
2021,90036,8.6,8.1,8.5,18.9,5.6,39.6,7.8,19.8,8.7,322.7
2021,90037,8.1,11.2,7.9,34.5,7.0,33.7,1.7,0.0,8.5,180.90000000000003
2021,90038,7.1,8.1,6.8,14.3,4.4,27.8,12.9,21.2,3.1,219.10000000000002
2021,90039,6.8,7.5,6.8,51.800000000000004,10.3,18.6,3.8,5.3,6.4,240.3
2021,90041,6.0,5.8,5.2,31.0,3.7,20.7,6.6,2.8,8.0,213.8
2021,90042,8.1,8.1,8.2,29.9,8.9,30.4,3.0,2.4,8.2,225.5
2021,90043,11.1,8.3,10.7,54.2,15.1,32.300000000000004,7.9,8.8,6.8,265.3
2021,90044,9.9,13.5,9.1,54.9,9.4,34.3,3.2,4.7,6.6,250.7
2021,90045,6.3,6.0,6.0,29.8,4.7,16.8,7.7,0.0,3.6,200.6
2021,90046,8.2,8.6,8.4,10.0,6.0,32.099999999999994,7.0,0.0,4.9,278.5
2021,90047,9.1,11.6,7.8,80.8,11.5,25.799999999999997,4.8,15.6,4.0,242.70000000000002
2021,90048,6.3,6.8,5.9,19.5,2.9,27.8,10.5,17.8,7.2,87.4
2021,90049,4.2,3.3,4.2,19.299999999999997,2.6,17.4,3.2,4.2,3.2,149.1
2021,90056,7.3,11.0,7.2,37.9,14.0,18.1,0.0,8.5,0.0,168.5
2021,90057,7.4,7.1,7.1,27.299999999999997,8.0,27.2,9.1,4.3,7.1,233.8
2021,90058,5.8,5.3,4.3,35.099999999999994,3.7,21.6,0.0,,3.8,206.6
2021,90059,12.2,16.9,11.0,62.7,7.8,38.5,12.5,16.3,11.3,270.0
2021,90061,6.8,29.7,6.8,28.1,9.6,20.799999999999997,0.4,50.0,3.9,154.5
2021,90062,6.8,2.8,6.7,24.0,6.1,24.7,3.1,8.1,4.7,152.2
2021,90063,7.5,6.0,7.0,43.5,8.5,21.0,3.5,6.2,7.6,223.2
2021,90064,4.2,5.1,4.4,6.4,6.3,14.2,2.8,0.0,5.8,261.7
2021,90065,7.9,8.3,7.9,29.299999999999997,10.5,28.699999999999996,6.0,6.5,8.3,262.20000000000005
2021,90066,5.7,5.6,5.2,25.4,5.4,18.1,9.2,8.6,4.0,263.9
2021,90067,6.8,9.2,7.1,0.0,0.0,42.2,10.8,0.0,0.0,48.7
2021,90068,8.0,7.6,7.7,10.0,5.1,33.3,13.1,0.0,11.4,343.7
2021,90069,7.4,6.9,6.9,0.0,6.6,28.5,15.8,0.0,0.0,97.5
2021,90071,0.0,,0.0,,0.0,0.0,,,,0.0
2021,90073,49.5,0.0,49.5,,21.6,94.80000000000001,,,0.0,191.0
2021,90077,6.5,7.8,6.1,31.5,4.3,17.5,6.2,16.5,0.0,63.4
2021,90079,,,,,,,,,,
2021,90089,28.5,22.7,20.2,55.1,0.0,0.0,,,40.8,102.5
2021,90094,3.6,3.1,2.9,0.0,11.4,12.1,29.9,0.0,26.4,81.00000000000001
2021,90095,,,,,,,,,,
2021,90210,4.4,4.9,3.6,17.099999999999998,6.5,14.9,7.3,6.5,0.0,42.9
2021,90211,9.3,9.7,9.7,84.30000000000001,4.3,44.2,9.6,0.0,0.0,96.3
2021,90212,10.2,9.2,10.4,19.7,6.4,42.8,0.0,37.6,11.7,274.2
2021,90230,5.5,6.9,5.1,45.2,3.0,20.8,6.9,0.0,5.2,225.49999999999997
2021,90232,5.7,4.5,5.9,12.0,3.3,22.4,2.3,4.0,2.7,142.39999999999998
2021,90245,6.0,5.6,5.5,50.8,5.1,20.9,4.9,0.0,4.8,175.8
2021,90247,5.8,5.0,5.1,41.4,6.6,17.2,3.5,17.1,6.0,244.8
2021,90248,4.3,3.3,3.8,41.8,6.1,11.3,2.8,8.1,5.0,246.6
2021,90250,7.5,8.0,6.9,36.9,8.3,24.2,10.1,8.4,4.4,240.39999999999998
2021,90262,9.6,30.5,8.9,46.5,7.0,34.5,9.2,11.6,8.8,130.2
2021,90265,5.6,4.7,6.3,27.7,10.0,16.6,4.0,0.0,5.7,104.9
2021,90272,3.6,2.7,3.6,17.4,5.2,7.699999999999999,3.0,4.0,0.0,135.5
2021,90275,5.1,3.9,5.1,38.4,15.7,13.5,3.8,0.0,3.0,205.3
2021,90280,8.6,5.3,7.7,43.8,11.3,25.6,7.2,38.3,9.1,278.1
2021,90290,8.1,6.2,9.0,51.9,14.6,27.2,2.7,0.0,0.0,102.2
2021,90291,6.5,7.6,6.5,57.900000000000006,5.2,25.1,2.7,5.1,5.1,225.60000000000002
2021,90292,4.8,6.4,4.8,0.2,3.2,25.9,5.5,0.0,0.0,174.10000000000002
2021,90293,7.9,9.4,6.7,23.8,8.6,17.9,20.3,0.0,0.0,166.7
2021,90301,8.5,8.7,7.6,29.1,8.4,31.8,20.0,18.1,4.5,211.39999999999998
2021,90302,7.9,2.3,8.0,21.4,8.8,29.400000000000002,2.2,0.0,4.5,182.9
2021,90304,6.5,2.7,5.9,24.1,5.9,21.8,14.1,0.0,7.9,217.7
2021,90305,6.6,42.5,7.0,7.800000000000001,16.9,26.4,1.1,0.0,5.4,86.39999999999999
2021,90402,4.2,2.7,4.7,60.7,6.5,22.0,1.2,0.0,0.0,140.5
2021,90403,6.1,7.2,5.5,12.3,5.0,20.5,15.2,0.0,3.9,128.0
2021,90404,6.7,4.7,6.7,59.099999999999994,4.0,26.5,4.0,0.0,14.8,236.2
2021,90405,7.0,6.8,6.5,23.8,6.0,23.0,3.2,29.0,9.0,200.89999999999998
2021,90501,7.1,5.5,7.0,19.9,7.6,27.200000000000003,6.6,11.1,7.6,262.9
2021,90502,6.2,3.6,6.2,48.0,9.1,10.0,3.4,0.0,3.1,209.3
2021,90504,7.0,7.7,7.1,29.6,2.2,31.799999999999997,3.9,7.3,8.8,224.59999999999997
2021,90710,8.0,8.6,7.3,40.3,3.0,40.8,8.2,17.1,7.7,298.2
2021,90717,2.9,3.8,2.7,17.5,2.6,9.8,1.4,7.6,0.1,170.1
2021,90731,6.5,7.1,6.5,17.5,6.1,23.700000000000003,5.6,0.0,5.8,237.79999999999998
2021,90732,5.5,8.2,5.8,27.0,5.7,20.8,0.6,8.2,2.4,150.0
2021,90744,7.4,16.3,7.0,35.5,10.3,21.2,4.5,23.1,6.4,218.90000000000003
2021,90745,6.8,10.4,6.6,32.9,10.9,20.7,3.9,3.8,6.7,197.10000000000002
2021,90802,8.1,4.4,7.9,45.900000000000006,8.7,34.5,6.7,0.0,7.0,288.8
2021,90810,8.2,8.7,8.1,25.200000000000003,11.7,23.0,7.2,0.0,7.8,234.5
2021,90813,9.7,9.8,9.1,41.6,10.2,33.4,3.7,0.0,11.2,210.5
2021,91011,4.9,4.1,5.2,36.400000000000006,38.1,11.2,0.0,0.0,0.0,173.2
2021,91030,5.0,5.6,5.0,25.8,5.4,21.6,1.8,0.0,9.7,204.8
2021,91040,8.0,8.7,6.9,45.0,3.2,28.200000000000003,14.0,0.0,0.0,160.1
2021,91042,8.7,9.2,8.7,27.5,10.7,29.199999999999996,6.8,11.6,6.6,227.7
2021,91105,5.3,4.6,5.1,107.8,0.0,20.2,6.5,0.0,2.7,123.0
2021,91201,8.2,9.2,8.0,39.5,1.7,22.6,13.6,0.0,4.8,233.3
2021,91204,8.1,8.2,7.8,42.8,3.8,34.4,0.0,0.0,12.9,157.5
2021,91205,7.6,8.5,7.1,29.700000000000003,9.5,24.9,12.9,8.6,8.2,198.5
2021,91206,8.7,9.0,8.7,53.9,19.4,28.6,5.4,0.0,6.2,267.0
2021,91214,5.2,5.1,5.5,13.9,6.7,18.2,2.0,0.0,3.5,139.0
2021,91302,9.9,7.1,9.4,65.8,10.4,31.9,8.4,0.0,14.3,194.9
2021,91303,7.3,9.1,7.3,15.0,11.2,24.299999999999997,6.1,26.9,5.1,182.7
2021,91304,7.9,6.2,7.7,25.900000000000002,13.5,20.4,9.8,16.7,7.9,265.9
2021,91306,8.0,10.9,7.7,32.0,10.3,27.900000000000002,7.2,8.7,7.9,246.3
2021,91307,9.6,9.4,9.9,31.299999999999997,11.1,40.800000000000004,1.9,0.0,15.5,210.5
2021,91311,5.8,6.8,5.5,23.4,7.2,21.5,7.0,2.4,6.5,249.20000000000002
2021,91316,8.1,7.6,8.3,26.9,4.9,41.8,5.0,3.6,0.0,118.2
2021,91321,4.4,4.0,4.6,7.5,7.9,15.2,0.0,5.8,6.9,233.79999999999998
2021,91324,6.3,6.9,5.7,30.3,14.0,12.5,10.2,14.8,9.1,205.29999999999998
2021,91325,5.3,7.1,5.0,22.799999999999997,4.3,19.2,5.2,4.0,3.8,290.2
2021,91326,4.8,5.9,4.7,15.5,9.3,17.5,6.4,1.2,5.3,166.1
2021,91330,17.2,11.0,14.0,37.8,0.0,0.0,,,33.3,90.5
2021,91331,6.4,7.8,6.1,34.1,7.3,21.3,4.3,0.0,7.2,267.1
2021,91335,6.5,9.0,6.3,32.1,13.5,20.3,3.1,0.0,5.9,178.0
2021,91340,5.6,4.4,5.3,27.5,4.7,19.9,5.4,,7.2,149.7
2021,91342,6.0,6.0,5.5,33.5,7.3,23.5,4.1,0.0,7.3,221.0
2021,91343,7.3,6.3,6.6,37.8,10.0,22.1,11.3,4.0,9.4,152.39999999999998
2021,91344,7.4,10.2,7.5,29.6,9.3,21.9,5.5,5.5,4.2,229.1
2021,91345,5.3,14.2,5.2,28.200000000000003,6.5,15.8,3.4,0.0,5.1,178.0
2021,91352,5.9,8.2,5.4,29.3,4.6,23.0,6.0,3.9,3.6,234.6
2021,91356,7.5,8.0,7.7,41.9,5.9,25.700000000000003,3.1,5.6,0.9,129.9
2021,91364,7.8,8.0,7.5,39.7,0.6,24.099999999999998,6.9,12.3,14.0,254.0
2021,91367,8.1,9.0,7.9,33.1,13.2,23.7,7.1,7.9,7.3,216.60000000000002
2021,91371,,,,,,,,,,
2021,91401,7.4,8.5,6.8,28.200000000000003,9.3,21.800000000000004,12.9,0.0,5.8,296.3
2021,91402,9.4,4.8,8.1,53.800000000000004,12.5,27.4,7.7,0.0,11.6,317.6
2021,91403,7.2,7.0,6.9,59.7,12.6,21.2,4.5,7.0,6.4,274.9
2021,91405,7.4,11.4,7.0,26.1,5.0,28.700000000000003,9.2,9.1,6.3,157.2
2021,91406,6.8,5.6,6.4,31.0,9.9,25.0,7.2,15.6,7.8,285.6
2021,91411,6.2,7.1,5.8,18.799999999999997,10.4,14.9,16.6,0.0,2.4,189.1
2021,91423,10.8,11.3,10.8,52.800000000000004,14.5,39.6,9.1,4.1,1.6,187.8
2021,91436,6.1,6.0,6.0,31.9,9.1,25.1,8.9,0.0,7.3,173.1
2021,91501,7.5,8.7,7.6,32.6,6.9,30.200000000000003,2.4,31.9,4.8,111.1
