year,zip_code,median_income,median_income_male,median_income_female,median_income_age_below_24,median_income_age_between_25_44,median_income_age_above_45,median_income_white,median_income_black,median_income_hispanic,median_income_other_races
2020,90732,9064.0,15.175,21.799999999999997,16.45,24.1,37.4,64.9,4.7,26.3,4.64
2020,90744,14938.0,20.95,18.5,26.6,38.5,29.7,32.85,3.6,84.4,7.459999999999999
2020,90745,14495.0,19.599999999999998,17.125,19.650000000000002,26.5,36.4,20.75,10.3,39.0,11.760000000000002
2020,90802,20841.0,16.775,23.45,22.150000000000002,51.0,21.9,51.45,15.9,26.7,5.24
2020,90810,9571.0,21.575,16.299999999999997,20.900000000000002,28.9,34.75,23.9,14.8,47.5,9.360000000000001
2020,90813,17167.0,23.675000000000004,20.349999999999998,30.45,45.4,24.75,28.650000000000002,14.7,56.6,8.5
2020,91011,6329.0,17.25,20.575,24.3,17.9,40.7,68.65,0.3,6.8,5.779999999999999
2020,91030,9671.0,19.450000000000003,21.575000000000003,25.9,36.2,31.5,51.65,5.1,17.6,7.4799999999999995
2020,91040,7482.0,16.924999999999997,21.4,16.2,21.3,38.75,77.30000000000001,0.5,17.1,3.38
2020,91042,10079.0,17.424999999999997,20.475,17.450000000000003,26.0,36.599999999999994,74.05000000000001,1.9,18.1,3.88
2020,91105,5410.0,10.749999999999998,24.575,17.7,29.4,33.85,68.25,3.3,11.7,4.88
2020,91201,8238.0,18.875,21.05,19.7,29.4,34.1,76.25,2.0,17.7,3.1599999999999997
2020,91204,6743.0,19.975,18.575,18.5,43.1,27.4,63.45,3.6,26.1,4.96
2020,91205,14052.0,19.95,19.1,18.8,35.4,31.25,68.69999999999999,2.7,21.8,4.239999999999999
2020,91206,13050.0,19.2,20.35,20.150000000000002,33.2,32.05,69.95,2.6,13.3,4.5
2020,91214,10575.0,18.525,19.950000000000003,23.9,27.4,36.099999999999994,64.75,0.7,8.8,6.540000000000001
2020,91302,9949.0,15.975,22.5,23.450000000000003,22.1,36.8,83.6,1.1,4.6,2.72
2020,91303,10326.0,21.225,20.675,26.700000000000003,47.1,24.6,43.349999999999994,3.2,51.3,8.559999999999999
2020,91304,18105.0,18.275,20.375,20.0,31.9,33.4,50.55,4.9,33.0,7.7
2020,91306,14652.0,20.15,17.799999999999997,21.45,33.7,32.2,40.0,5.5,40.4,9.760000000000002
2020,91307,8595.0,17.525000000000002,20.9,20.45,21.5,39.25,73.9,3.4,11.2,3.9199999999999995
2020,91311,14281.0,18.225,20.35,20.45,28.3,35.15,57.900000000000006,6.9,23.5,5.9
2020,91316,12815.0,19.0,21.05,20.700000000000003,29.2,35.1,78.0,1.9,12.0,3.08
2020,91321,10804.0,18.05,22.450000000000003,24.95,29.7,34.25,59.599999999999994,3.3,38.8,5.260000000000001
2020,91324,10348.0,19.299999999999997,20.025,21.6,34.0,30.9,51.1,6.7,27.2,7.459999999999999
2020,91325,12372.0,18.525,20.45,24.9,32.0,29.9,49.15,7.3,30.5,7.739999999999999
2020,91326,12498.0,16.4,19.7,18.700000000000003,21.8,38.75,49.25,7.5,12.8,7.92
2020,91330,0.0,,,,,,,,,
2020,91331,23398.0,20.625,15.95,21.700000000000003,30.3,33.95,29.2,4.0,81.2,8.879999999999999
2020,91335,24581.0,20.9,18.25,22.15,31.2,33.3,46.8,4.1,41.7,8.28
2020,91340,9015.0,18.0,18.3,19.55,30.5,34.15,33.5,3.0,88.3,7.24
2020,91342,24833.0,20.8,17.6,21.349999999999998,29.8,34.4,42.65,4.6,67.8,5.88
2020,91343,17977.0,20.525000000000002,18.924999999999997,25.4,36.0,30.25,35.25,4.8,52.5,10.26
2020,91344,17915.0,18.299999999999997,20.125,20.45,24.7,37.2,59.849999999999994,2.6,25.5,6.159999999999999
2020,91345,5557.0,17.775,20.7,19.35,26.8,35.849999999999994,40.25,2.6,60.3,8.96
2020,91352,12335.0,20.799999999999997,17.875,21.15,32.6,32.8,45.0,2.8,61.8,7.0
2020,91356,11982.0,16.6,22.0,18.65,28.9,34.75,77.5,5.3,11.6,2.72
2020,91364,10453.0,17.8,21.525,23.6,29.8,34.8,75.65,5.1,12.2,3.1199999999999997
2020,91367,17961.0,17.45,21.225,19.7,33.2,32.349999999999994,71.85,6.7,10.2,3.6
2020,91371,0.0,,,,,,,,,
2020,91401,14772.0,19.349999999999998,20.474999999999998,23.85,39.6,28.900000000000002,60.449999999999996,7.0,31.1,5.18
2020,91402,20340.0,21.55,19.625,23.8,38.9,29.25,21.05,5.2,65.0,13.24
2020,91403,11803.0,14.9,24.049999999999997,20.3,41.1,28.849999999999998,76.75,4.7,11.0,2.94
2020,91405,18558.0,20.825,19.35,24.4,43.1,26.8,40.55,5.4,51.2,9.319999999999999
2020,91406,18685.0,18.8,21.950000000000003,24.35,40.5,28.650000000000002,44.25,6.8,46.5,8.46
2020,91411,9559.0,19.799999999999997,20.775,24.65,46.7,25.45,54.9,8.2,36.2,5.56
2020,91423,15341.0,16.275,23.125,22.05,38.5,29.75,78.44999999999999,6.5,10.5,2.2199999999999998
2020,91436,5878.0,19.0,20.175,21.8,18.9,40.55,88.35,1.2,4.8,1.8399999999999999
2020,91501,7736.0,18.3,19.825,18.05,31.7,33.4,74.5,1.3,15.0,4.0
2020,91504,9747.0,19.474999999999998,19.924999999999997,22.65,36.3,30.9,63.4,4.6,20.0,5.42
2020,91505,12533.0,18.45,20.625,23.099999999999998,36.1,29.8,67.5,3.0,18.5,4.7
2020,91506,7544.0,17.85,20.924999999999997,18.0,32.0,33.349999999999994,70.45,2.9,18.4,4.4
2020,91601,17004.0,17.075000000000003,23.5,20.5,54.6,20.5,61.099999999999994,10.3,27.8,4.08
2020,91602,10146.0,13.4,22.625,15.75,44.1,26.9,70.75,5.3,16.1,4.1
2020,91604,15167.0,15.9,23.325,23.900000000000002,39.3,28.75,78.1,4.9,9.4,2.7600000000000002
2020,91605,16101.0,21.8,18.0,21.65,37.6,29.75,48.900000000000006,4.0,50.0,6.88
2020,91606,15548.0,18.4,20.674999999999997,21.099999999999998,39.8,28.650000000000002,56.85,6.4,41.2,5.04
2020,91607,13631.0,17.4,22.35,21.349999999999998,41.6,27.799999999999997,70.94999999999999,6.1,16.0,3.6
2020,91608,9.0,,,0.0,100.0,0.0,50.0,0.0,100.0,0.0
2020,91754,11552.0,18.975,19.875,18.1,28.3,34.75,11.899999999999999,1.0,26.2,16.419999999999998
2020,91801,20142.0,19.0,20.225,17.75,35.8,30.9,18.05,1.9,31.3,14.88
2020,91803,10106.0,19.375,20.375,20.05,30.2,33.7,19.6,0.8,38.0,14.340000000000003
2021,90001,13421.0,22.525,18.275000000000002,26.25,35.7,30.85,15.7,13.5,84.8,11.14
2021,90002,13011.0,24.675,16.299999999999997,26.8,36.8,30.15,14.0,27.7,70.7,8.9
2021,90003,17759.0,24.749999999999996,17.475,27.799999999999997,41.1,28.549999999999997,10.399999999999999,26.1,72.1,10.7
2021,90004,22231.0,20.75,20.0,24.1,43.0,26.25,31.400000000000002,5.4,39.5,11.8
2021,90005,15993.0,18.25,22.775,21.35,48.9,23.25,18.35,8.2,36.0,13.84
2021,90006,18850.0,22.349999999999998,19.75,23.05,39.9,28.099999999999998,17.7,4.9,62.3,13.4
2021,90007,12211.0,22.299999999999997,19.974999999999998,30.700000000000003,34.0,22.9,22.6,13.6,50.7,10.940000000000001
2021,90008,14425.0,21.4,20.875,18.650000000000002,33.7,32.8,7.4,72.4,14.7,3.66
2021,90010,2247.0,13.799999999999999,22.225,13.2,52.0,18.65,24.200000000000003,5.2,8.5,13.6
2021,90011,24603.0,23.174999999999997,17.925,27.35,40.8,28.299999999999997,14.9,10.3,86.7,12.14
2021,90012,14361.0,15.424999999999999,23.9,19.95,46.3,24.25,24.3,6.6,20.5,13.320000000000002
2021,90013,7724.0,5.375,31.9,10.75,46.3,24.85,34.75,27.4,17.7,6.9799999999999995
2021,90014,5803.0,10.225,26.15,13.4,47.0,24.25,33.95,22.4,23.2,7.840000000000001
2021,90015,11746.0,17.0,23.425,26.1,53.6,17.6,26.75,10.3,40.2,11.16
2021,90016,17387.0,21.1,21.05,23.25,38.9,28.7,23.2,38.2,40.2,5.779999999999999
2021,90017,12996.0,20.875000000000004,23.55,26.7,53.1,21.0,24.65,17.4,42.4,10.16
2021,90018,16394.0,22.05,18.549999999999997,22.349999999999998,35.8,30.2,17.15,35.3,45.4,8.06
2021,90019,23584.0,19.474999999999998,20.825,20.4,40.4,28.6,29.0,22.6,31.9,8.580000000000002
2021,90020,16881.0,17.849999999999998,21.275,18.95,46.3,24.7,17.75,8.1,27.6,14.220000000000002
2021,90021,1454.0,17.025,29.375,27.45,46.0,25.8,33.25,18.4,44.0,8.739999999999998
2021,90023,11832.0,22.950000000000003,18.3,26.15,35.4,30.65,18.6,1.6,93.6,12.64
2021,90024,16359.0,13.25,22.45,24.25,31.4,24.75,66.0,2.5,8.0,5.8
2021,90025,21470.0,13.975,24.15,19.900000000000002,51.1,21.6,62.75,2.6,12.6,6.3
2021,90026,25968.0,18.599999999999998,21.45,19.95,51.2,22.65,43.45,4.1,36.6,9.62
2021,90027,21133.0,16.0,22.674999999999997,18.6,48.5,24.45,66.94999999999999,3.1,18.7,5.340000000000001
2021,90028,16833.0,13.975,22.525,14.85,53.4,20.15,53.8,9.8,23.2,6.6
2021,90029,13218.0,19.575,19.85,18.8,47.4,25.2,34.85,5.1,46.2,11.24
2021,90031,11868.0,21.15,17.474999999999998,17.85,36.7,30.599999999999998,19.35,2.7,55.4,14.2
2021,90032,13314.0,20.0,18.549999999999997,20.0,32.0,33.15,21.700000000000003,2.5,71.6,12.940000000000001
2021,90033,13240.0,23.225,17.9,23.65,35.4,30.85,17.099999999999998,2.3,85.7,13.459999999999999
2021,90034,24938.0,15.850000000000001,22.5,20.2,52.8,21.2,49.95,10.1,20.6,7.140000000000001
2021,90035,11310.0,15.450000000000001,21.925,23.05,42.9,26.849999999999998,69.65,9.1,11.6,3.7399999999999998
2021,90036,18990.0,13.6,24.200000000000003,23.75,54.2,20.35,63.4,6.5,11.5,5.48
2021,90037,17772.0,23.15,18.775000000000002,25.9,37.8,30.15,15.15,24.1,70.5,9.440000000000001
2021,90038,12595.0,18.400000000000002,22.275,20.3,51.0,22.799999999999997,45.150000000000006,10.2,39.4,7.92
2021,90039,11992.0,17.200000000000003,20.925,18.75,42.3,28.200000000000003,54.6,1.3,27.0,7.8
2021,90041,10001.0,17.675,20.875,19.7,33.7,32.5,44.7,2.7,30.3,9.459999999999999
2021,90042,20844.0,18.724999999999998,19.75,19.25,42.5,28.1,37.5,2.3,48.4,10.620000000000001
2021,90043,17052.0,20.924999999999997,19.675,20.05,29.0,34.349999999999994,9.5,66.9,21.8,4.040000000000001
2021,90044,28202.0,25.249999999999996,18.5,26.25,37.8,30.049999999999997,9.85,43.7,53.0,7.58
2021,90045,15666.0,15.85,22.65,21.9,39.2,28.150000000000002,57.45,12.2,18.2,5.14
2021,90046,28249.0,10.375,24.35,14.5,50.7,22.9,73.9,5.3,14.1,3.5799999999999996
2021,90047,16853.0,23.025,19.25,19.400000000000002,26.6,35.9,7.65,66.4,27.9,4.18
2021,90048,11474.0,11.424999999999999,25.075,15.65,46.9,25.65,77.2,3.5,8.2,3.62
2021,90049,16116.0,13.874999999999998,23.9,22.5,37.9,29.049999999999997,83.69999999999999,1.1,5.2,2.7600000000000002
2021,90056,3556.0,17.325,24.349999999999998,19.65,29.6,34.75,14.6,67.2,7.2,3.18
2021,90057,17179.0,21.4,22.75,27.0,45.1,24.549999999999997,18.7,9.5,54.3,12.62
2021,90058,979.0,27.250000000000004,12.725000000000001,28.9,26.8,33.4,31.15,10.3,78.1,6.76
2021,90059,10162.0,23.825000000000003,16.625,27.3,38.8,30.0,10.9,38.0,59.2,8.24
2021,90061,7844.0,24.775000000000002,17.299999999999997,25.599999999999998,40.1,29.45,13.5,40.7,55.3,6.6800000000000015
2021,90062,9796.0,24.025000000000002,17.125,19.900000000000002,31.4,33.5,11.55,36.9,55.7,8.459999999999999
2021,90063,13616.0,21.3,17.325000000000003,22.700000000000003,35.2,30.8,15.649999999999999,0.6,93.6,14.3
2021,90064,11144.0,14.975000000000001,23.875,22.6,38.8,29.3,65.35,1.9,12.7,5.9799999999999995
2021,90065,16180.0,18.5,19.975,20.25,38.0,30.15,40.95,2.4,46.5,9.899999999999999
2021,90066,24647.0,16.049999999999997,22.625,20.8,42.7,27.6,59.45,5.0,20.9,6.04
2021,90067,1531.0,10.35,25.45,15.55,13.3,41.1,76.0,3.3,5.7,4.159999999999999
2021,90068,11528.0,14.575000000000001,22.425,18.25,41.0,28.65,77.2,5.7,11.9,2.7800000000000002
2021,90069,12844.0,9.5,25.375,12.15,42.5,27.700000000000003,80.6,1.7,8.3,3.1199999999999997
2021,90071,10.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,100.0,0.0
2021,90073,0.0,,,,,,,,,
2021,90077,2899.0,13.05,22.175,19.85,20.0,40.0,81.0,2.6,4.7,3.12
2021,90079,0.0,,,,,,,,,
2021,90089,5.0,,,100.0,0.0,0.0,50.0,0.0,100.0,0.0
2021,90094,5560.0,13.075,26.775,25.1,55.5,20.9,63.75,8.6,11.0,5.02
2021,90095,0.0,,,,,,,,,
2021,90210,7947.0,14.05,22.549999999999997,20.0,17.1,41.349999999999994,85.1,2.0,3.9,2.4
2021,90211,3801.0,17.924999999999997,21.075,23.9,31.3,32.85,76.25,2.2,7.6,3.66
2021,90212,5503.0,15.400000000000002,23.475,19.299999999999997,32.0,33.85,75.4,3.6,7.5,3.8400000000000007
2021,90230,13792.0,18.475,20.549999999999997,23.7,34.7,31.9,52.95,9.8,20.8,6.24
2021,90232,7101.0,15.95,23.049999999999997,22.65,43.7,27.25,62.25,5.4,14.2,5.62
2021,90245,7070.0,15.225,24.2,22.15,43.4,27.9,68.80000000000001,2.8,15.4,4.9
2021,90247,16082.0,20.275000000000002,19.299999999999997,20.400000000000002,31.1,33.8,13.649999999999999,18.7,39.3,12.5
2021,90248,3857.0,18.599999999999998,17.95,16.85,25.1,36.75,12.7,17.0,27.8,13.0
2021,90250,31962.0,22.174999999999997,20.9,27.25,41.3,28.1,24.95,30.2,42.9,7.1
2021,90262,15026.0,20.75,16.65,22.849999999999998,36.6,31.05,20.200000000000003,11.4,85.1,9.9
2021,90265,6463.0,12.950000000000001,22.825,17.1,15.1,42.1,84.8,0.8,7.4,2.5
2021,90272,8074.0,15.35,21.875,22.25,19.2,40.3,86.4,0.6,4.3,2.34
2021,90275,15397.0,15.8,20.575000000000003,18.45,15.5,41.95,60.75,1.3,7.4,7.280000000000001
2021,90280,23824.0,21.8,18.225,24.0,35.0,31.5,25.3,1.1,93.1,10.54
2021,90290,2003.0,11.950000000000001,25.5,20.8,19.3,40.0,88.8,0.0,9.0,1.5599999999999998
2021,90291,13535.0,12.1,24.6,18.95,47.7,25.4,76.19999999999999,5.3,13.6,2.96
2021,90292,13048.0,11.575,24.700000000000003,19.2,44.1,25.5,70.0,8.8,9.5,3.8200000000000003
2021,90293,6625.0,11.75,23.0,14.35,45.7,25.75,74.1,3.5,12.8,3.62
2021,90301,12110.0,21.725,19.549999999999997,23.85,31.6,31.25,13.25,39.3,48.4,7.919999999999999
2021,90302,10456.0,23.6,19.875,22.099999999999998,37.1,30.049999999999997,15.2,50.5,32.7,5.82
2021,90304,7067.0,23.1,17.55,26.35,35.8,31.15,19.95,5.3,83.6,11.78
2021,90305,5880.0,21.575000000000003,19.924999999999997,17.05,21.4,39.05,4.55,80.3,13.1,2.48
2021,90402,4906.0,13.275,23.7,19.9,21.9,39.0,82.80000000000001,1.4,7.3,2.66
2021,90403,13164.0,12.5,23.275,17.099999999999998,35.1,32.05,78.8,2.3,8.4,3.38
2021,90404,10562.0,19.35,22.125,23.9,39.9,28.049999999999997,58.1,8.1,20.0,5.76
2021,90405,14247.0,14.925,24.625,20.950000000000003,38.2,29.85,77.85,3.3,11.0,3.1399999999999997
2021,90501,14423.0,20.025000000000002,19.75,24.85,38.2,30.3,34.2,4.2,33.7,11.459999999999999
2021,90502,6342.0,18.275,19.525000000000002,15.85,29.8,34.7,27.7,7.4,36.5,11.64
2021,90504,11662.0,19.25,19.825000000000003,20.55,32.3,33.45,34.1,6.0,21.1,11.2
2021,90710,9150.0,19.55,18.325000000000003,19.2,27.7,35.4,31.950000000000003,13.3,39.5,9.059999999999999
2021,90717,8255.0,18.324999999999996,20.05,19.85,30.9,33.0,50.0,6.4,27.5,7.26
2021,90731,23155.0,20.075,21.1,22.2,33.2,32.4,48.25,6.6,47.3,6.459999999999999
2021,90732,8680.0,14.924999999999999,22.45,16.65,23.8,37.3,62.650000000000006,5.1,26.7,5.1
2021,90744,14995.0,21.099999999999998,18.175,26.3,39.4,29.3,31.7,4.4,84.0,7.619999999999999
2021,90745,15337.0,19.775,16.8,18.45,26.1,36.55,18.85,10.0,37.3,12.7
2021,90802,21450.0,16.075,24.5,21.95,52.4,21.05,50.75,14.8,27.0,5.82
2021,90810,9871.0,21.425,16.900000000000002,21.75,28.1,35.25,23.549999999999997,12.9,48.9,9.86
2021,90813,17485.0,24.075,19.75,28.9,44.7,25.400000000000002,27.349999999999998,14.0,56.9,9.24
2021,91011,6447.0,17.75,20.075000000000003,24.2,16.9,41.400000000000006,64.9,0.8,5.8,6.5
2021,91030,10345.0,18.325,22.299999999999997,25.05,36.3,31.15,49.2,4.2,18.6,8.34
2021,91040,7412.0,18.825000000000003,20.025,16.3,23.2,38.1,74.35,0.9,19.3,3.96
2021,91042,9872.0,18.05,20.1,16.650000000000002,28.0,35.4,71.94999999999999,1.3,20.1,4.54
2021,91105,5463.0,12.650000000000002,24.075,19.0,30.6,33.2,68.9,2.5,11.1,5.140000000000001
2021,91201,8147.0,19.074999999999996,20.525,20.2,30.9,33.349999999999994,73.65,2.0,19.5,3.84
2021,91204,6564.0,19.375,18.25,16.9,41.9,27.5,61.5,3.9,24.9,5.5600000000000005
2021,91205,13709.0,19.325,19.625,19.0,38.2,29.7,65.25,2.3,23.6,5.22
2021,91206,12610.0,18.674999999999997,20.325,19.45,32.6,32.55,72.0,2.7,11.9,4.3
2021,91214,10577.0,18.375,19.675,24.349999999999998,27.4,36.1,61.55,0.7,12.3,7.12
2021,91302,9761.0,17.25,21.325000000000003,23.049999999999997,23.4,36.150000000000006,79.55,2.0,5.9,3.46
2021,91303,9887.0,21.95,19.875,25.1,46.7,25.05,38.35,5.0,50.7,10.1
2021,91304,18190.0,19.275000000000002,19.049999999999997,19.65,31.6,33.5,47.65,6.6,32.2,8.079999999999998
2021,91306,14463.0,20.400000000000002,17.650000000000002,20.299999999999997,32.3,32.95,37.7,4.6,41.7,10.620000000000001
2021,91307,8562.0,17.575,21.575,21.5,22.8,38.65,71.65,2.9,11.3,4.58
2021,91311,14156.0,18.175,20.8,20.849999999999998,27.4,35.6,56.2,6.7,24.1,6.56
2021,91316,12372.0,17.075,22.799999999999997,20.45,29.4,34.85,76.15,2.0,12.9,3.62
2021,91321,11240.0,18.224999999999998,22.525,24.45,30.6,33.8,56.05,3.1,40.3,6.359999999999999
2021,91324,10045.0,19.45,19.125,20.65,34.6,30.5,46.25,6.5,29.0,8.780000000000001
2021,91325,12590.0,18.674999999999997,19.549999999999997,23.2,31.3,30.799999999999997,46.75,6.1,32.0,8.66
2021,91326,12518.0,16.45,20.125,19.45,22.3,38.5,49.2,7.7,12.3,8.139999999999999
2021,91330,0.0,,,,,,,,,
2021,91331,23182.0,20.950000000000003,15.925,21.35,31.6,33.4,25.650000000000002,3.8,82.0,10.319999999999999
2021,91335,24289.0,21.1,18.25,21.85,31.5,33.2,43.75,3.4,43.2,9.28
2021,91340,8829.0,18.725,18.125,18.9,30.6,34.0,29.25,2.5,88.7,9.08
2021,91342,24793.0,21.000000000000004,17.1,20.6,28.3,35.0,37.3,4.5,68.0,7.92
2021,91343,17977.0,20.625,18.625,24.549999999999997,35.2,30.7,33.8,4.1,53.6,10.9
2021,91344,17529.0,18.450000000000003,20.15,19.349999999999998,24.2,37.45,57.3,2.2,26.3,6.9
2021,91345,5448.0,18.974999999999998,19.175,18.950000000000003,27.9,35.2,35.8,2.1,61.8,10.28
2021,91352,12040.0,20.849999999999998,17.225,19.95,30.7,33.85,41.5,3.2,60.1,8.52
2021,91356,11803.0,16.125,22.0,18.75,29.4,34.5,75.44999999999999,5.2,13.0,3.2
2021,91364,10254.0,17.825,21.625,23.4,29.1,35.25,73.55000000000001,6.1,11.3,3.5
2021,91367,17953.0,17.900000000000002,21.45,20.55,35.1,31.45,69.35,7.6,10.5,4.0200000000000005
2021,91371,0.0,,,,,,,,,
2021,91401,14596.0,19.35,19.95,22.900000000000002,39.6,28.9,58.3,6.7,31.8,5.86
2021,91402,20133.0,21.775,19.799999999999997,24.0,36.4,30.4,19.1,4.6,65.3,14.2
2021,91403,11867.0,15.850000000000001,23.525,22.549999999999997,41.3,28.45,75.15,5.3,12.1,3.2599999999999993
2021,91405,18374.0,21.275,19.075000000000003,23.3,43.2,26.9,37.15,6.1,52.5,10.1
2021,91406,18686.0,19.675,21.05,23.1,40.3,28.75,41.400000000000006,6.6,47.6,9.26
2021,91411,9037.0,20.825,20.075000000000003,22.95,45.5,26.35,51.7,8.3,36.4,6.5
2021,91423,14925.0,16.675,22.174999999999997,22.3,37.2,30.35,76.94999999999999,5.0,10.9,3.04
2021,91436,6011.0,19.6,19.75,22.5,19.8,40.05,85.25,1.9,6.6,2.3
2021,91501,7834.0,17.25,22.05,18.15,33.4,32.6,75.25,1.7,14.3,3.84
2021,91504,10151.0,18.7,19.65,20.299999999999997,35.3,31.7,65.4,4.6,20.1,5.0200000000000005
2021,91505,13042.0,18.05,20.799999999999997,23.0,37.4,29.549999999999997,68.05,2.4,19.7,4.76
2021,91506,8125.0,18.375,21.35,20.1,33.7,32.4,68.5,3.1,19.4,4.840000000000001
2021,91601,17086.0,16.675,23.725,20.7,54.8,20.700000000000003,58.25,10.6,28.8,4.84
2021,91602,10124.0,14.625,23.275,17.95,44.4,26.9,69.4,5.6,15.9,4.5200000000000005
2021,91604,14350.0,16.2,23.125,24.3,37.5,29.65,77.75,4.6,8.8,3.04
2021,91605,16304.0,21.950000000000003,17.725,21.8,37.5,29.700000000000003,44.45,3.9,52.6,8.24
2021,91606,15255.0,19.0,20.2,20.3,39.1,28.9,53.8,7.1,42.1,5.92
2021,91607,13384.0,17.0,22.65,21.75,43.3,26.900000000000002,68.44999999999999,6.9,16.0,4.2
2021,91608,8.0,,,0.0,100.0,0.0,50.0,0.0,100.0,0.0
2021,91754,11689.0,18.5,19.725,16.9,27.6,35.2,11.65,1.1,27.2,16.54
2021,91801,20080.0,18.55,20.325,17.8,37.9,29.9,17.75,1.4,31.3,15.2
2021,91803,10002.0,19.05,20.4,19.95,30.4,33.75,18.700000000000003,1.2,38.0,14.74
2022,90001,13597.0,22.15,18.424999999999997,26.15,35.3,30.9,12.4,12.9,85.2,12.559999999999999
2022,90002,13013.0,24.625,16.424999999999997,24.900000000000002,34.7,31.049999999999997,10.399999999999999,25.8,72.6,10.76
2022,90003,17936.0,24.225,18.025,27.5,40.2,28.75,8.3,25.7,72.3,11.620000000000001
2022,90004,23047.0,20.675,20.1,23.2,41.7,26.65,30.35,5.8,39.6,12.04
2022,90005,16607.0,18.5,22.224999999999998,21.45,49.2,22.700000000000003,17.25,7.7,36.7,14.34
2022,90006,19100.0,21.825,19.525,22.0,38.9,28.299999999999997,15.15,4.5,63.1,14.520000000000001
2022,90007,12520.0,21.875,19.575,31.1,32.9,22.0,22.5,11.2,52.0,11.7
2022,90008,14694.0,20.824999999999996,20.7,17.2,33.2,32.85,7.25,70.6,16.6,4.159999999999999
2022,90010,2381.0,11.375,21.525,12.0,56.4,16.6,20.75,6.1,6.3,14.379999999999995
2022,90011,24399.0,23.3,17.825000000000003,26.3,40.5,28.450000000000003,11.65,10.0,86.7,13.48
2022,90012,14945.0,14.775,23.775,19.349999999999998,46.5,23.799999999999997,23.799999999999997,7.2,19.5,13.4
2022,90013,7781.0,5.45,30.525000000000002,12.55,45.1,25.950000000000003,33.3,25.4,19.2,7.74
2022,90014,6100.0,9.675,26.325,15.2,44.9,25.15,30.95,23.8,23.6,8.26
2022,90015,12838.0,17.15,22.625,24.650000000000002,53.3,17.85,26.3,11.6,36.0,11.16
2022,90016,17601.0,20.775,21.6,22.3,42.7,27.1,21.85,36.6,39.3,6.779999999999999
2022,90017,13564.0,20.974999999999998,24.5,27.299999999999997,55.1,19.85,20.9,18.5,41.0,11.18
2022,90018,16339.0,20.425,19.575,20.9,36.5,29.55,16.1,32.3,47.3,8.940000000000001
2022,90019,23576.0,19.65,21.2,20.5,41.2,28.25,27.799999999999997,22.8,31.9,8.88
2022,90020,17321.0,18.05,21.475,19.099999999999998,48.6,23.8,16.7,8.6,28.5,14.34
2022,90021,1459.0,19.675,24.1,21.55,46.9,25.700000000000003,33.5,21.1,35.6,8.48
2022,90023,11750.0,22.225,18.775,26.15,36.9,29.900000000000002,14.2,1.3,93.7,14.52
2022,90024,16843.0,12.875,23.5,25.65,31.5,24.1,63.4,3.3,9.2,6.180000000000001
2022,90025,22166.0,13.825,24.799999999999997,20.349999999999998,49.8,21.45,62.3,3.1,12.2,6.340000000000001
2022,90026,26230.0,18.724999999999998,21.425,19.45,52.1,22.55,43.95,4.5,36.5,9.54
2022,90027,21331.0,15.975000000000001,22.75,18.65,49.1,24.5,66.69999999999999,4.0,17.9,5.340000000000001
2022,90028,17228.0,14.375,22.5,13.200000000000001,52.9,20.65,52.1,10.5,22.1,6.88
2022,90029,12836.0,20.175,19.95,20.8,49.6,23.799999999999997,36.65,4.2,44.2,11.180000000000001
2022,90031,11960.0,21.125,17.6,18.450000000000003,37.5,29.650000000000002,17.15,2.6,54.6,15.060000000000002
2022,90032,13427.0,19.925,18.1,19.099999999999998,32.6,33.0,20.05,3.0,70.0,13.7
2022,90033,13341.0,22.625,18.275,23.7,35.9,30.299999999999997,11.65,2.9,85.9,15.459999999999999
2022,90034,25261.0,16.325000000000003,21.975,20.8,52.4,21.3,49.55,9.9,19.5,7.540000000000001
2022,90035,11420.0,15.274999999999999,22.424999999999997,22.5,42.8,26.85,68.55,10.1,11.7,3.8600000000000003
2022,90036,19753.0,13.250000000000002,23.525,22.0,54.1,20.6,61.7,7.5,11.8,5.640000000000001
2022,90037,17571.0,23.35,19.1,25.7,36.3,30.700000000000003,13.3,21.7,72.0,10.72
2022,90038,12929.0,17.85,22.875,19.5,50.5,22.55,42.45,9.9,42.3,8.6
2022,90039,12052.0,17.575,20.575,18.65,40.6,29.0,52.85,1.5,26.0,8.319999999999999
2022,90041,9875.0,18.45,20.925,21.3,35.0,31.75,44.7,2.7,30.1,9.7
2022,90042,21199.0,18.299999999999997,20.35,18.9,43.1,27.75,34.95,2.3,49.0,11.46
2022,90043,17132.0,21.325,20.175,20.1,29.4,34.5,9.3,67.4,20.0,4.2
2022,90044,27738.0,26.075000000000003,17.375,25.9,37.1,30.5,7.699999999999999,44.7,52.0,8.22
2022,90045,15852.0,16.2,22.525,22.5,37.6,28.5,56.15,11.1,17.5,5.9
2022,90046,28346.0,10.925,23.975,14.15,49.3,23.5,72.35,5.2,14.4,3.94
2022,90047,17202.0,23.574999999999996,18.950000000000003,19.5,26.3,36.2,7.15,64.2,28.0,5.06
2022,90048,11564.0,10.825000000000001,25.725,15.950000000000001,47.7,24.7,75.30000000000001,4.0,8.8,3.88
2022,90049,16151.0,12.774999999999999,24.0,21.05,38.5,28.85,81.65,1.6,5.8,3.1199999999999997
2022,90056,3432.0,17.875,25.075,20.2,31.9,33.6,13.75,67.2,8.5,3.56
2022,90057,16986.0,21.3,22.974999999999998,26.900000000000002,45.0,24.45,15.6,10.9,54.9,13.319999999999999
